trial_id,avg_test_load,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.n,config.m,config.reward,config.test_runs,config.report_frequency,config.episodes,config.epsilon,config.alpha,config.initial_q_value,config.version
6142c_00000,3.8966666666666665,0.007999658584594727,True,,,1,318a09cc03274f7ebe3c1a3d4be87399,2021-11-07_02-21-13,1636251673,0.007999658584594727,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007999658584594727,0,1,"0_alpha=0.2,episodes=30,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.0,0.2,0,Q
6142c_00001,3.8266666666666667,0.009999513626098633,True,,,1,93cb14fccf574c7c81b79c32b4513d38,2021-11-07_02-21-14,1636251674,0.009999513626098633,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.009999513626098633,0,1,"1_alpha=0.4,episodes=30,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.0,0.4,0,Q
6142c_00002,3.92,0.00699925422668457,True,,,1,359c9a7f814445aa95bbd505b230649d,2021-11-07_02-21-14,1636251674,0.00699925422668457,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.00699925422668457,0,1,"2_alpha=0.6,episodes=30,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.0,0.6,0,Q
6142c_00003,3.8433333333333333,0.008013010025024414,True,,,1,09ba4a0f46284d029c4538326f35a4d0,2021-11-07_02-21-14,1636251674,0.008013010025024414,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.008013010025024414,0,1,"3_alpha=0.8,episodes=30,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.0,0.8,0,Q
6142c_00004,4.253333333333333,0.14905333518981934,True,,,10,9ddf6ad0f8934470bdc4f4f1d6f0178b,2021-11-07_02-21-16,1636251676,1.5534048080444336,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5534048080444336,0,10,"4_alpha=0.2,episodes=300,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.0,0.2,0,Q
6142c_00005,4.1,0.14104437828063965,True,,,10,899c1b2827c449d0aad0ad2e4c043965,2021-11-07_02-21-18,1636251678,1.5388638973236084,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5388638973236084,0,10,"5_alpha=0.4,episodes=300,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.0,0.4,0,Q
6142c_00006,4.176666666666667,0.14811277389526367,True,,,10,3a50ca0fe42f45dfa22b4d8da52038f1,2021-11-07_02-21-19,1636251679,1.5499961376190186,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5499961376190186,0,10,"6_alpha=0.6,episodes=300,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.0,0.6,0,Q
6142c_00007,4.23,0.14200091361999512,True,,,10,9c5c8aea04e04f06a9146bf2d9ac8dc9,2021-11-07_02-21-21,1636251681,1.5308263301849365,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5308263301849365,0,10,"7_alpha=0.8,episodes=300,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.0,0.8,0,Q
6142c_00008,4.0633333333333335,0.14499974250793457,True,,,25,650aa36a84b04f819da47c71779ec003,2021-11-07_02-21-25,1636251685,3.767759084701538,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.767759084701538,0,25,"8_alpha=0.2,episodes=750,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,750,0.0,0.2,0,Q
6142c_00009,4.05,0.14696216583251953,True,,,25,f113183ccecf49b7b87e796a215a4ece,2021-11-07_02-21-29,1636251689,3.731224775314331,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.731224775314331,0,25,"9_alpha=0.4,episodes=750,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,750,0.0,0.4,0,Q
6142c_00010,4.15,0.14404606819152832,True,,,25,f064714873974411be5d57214fb15104,2021-11-07_02-21-33,1636251693,3.859691858291626,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.859691858291626,0,25,"10_alpha=0.6,episodes=750,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,750,0.0,0.6,0,Q
6142c_00011,4.083333333333333,0.14568781852722168,True,,,25,e06cdbf41d57477c8fa8e902ff85718f,2021-11-07_02-21-37,1636251697,3.7871787548065186,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.7871787548065186,0,25,"11_alpha=0.8,episodes=750,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,750,0.0,0.8,0,Q
6142c_00012,4.0633333333333335,0.14708757400512695,True,,,100,4989f69c2193478b850104e9fad203d9,2021-11-07_02-21-52,1636251712,14.993428945541382,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.993428945541382,0,100,"12_alpha=0.2,episodes=3000,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,3000,0.0,0.2,0,Q
6142c_00013,3.933333333333333,0.1439220905303955,True,,,100,c239305c540943068d223f02c7981d13,2021-11-07_02-22-07,1636251727,15.346257448196411,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.346257448196411,0,100,"13_alpha=0.4,episodes=3000,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,3000,0.0,0.4,0,Q
6142c_00014,3.95,0.16056513786315918,True,,,100,185f3d2452aa4c678a2809e680067949,2021-11-07_02-22-23,1636251743,15.460647821426392,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.460647821426392,0,100,"14_alpha=0.6,episodes=3000,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,3000,0.0,0.6,0,Q
6142c_00015,3.94,0.1549980640411377,True,,,100,dde63b3ad658468cafd1395ff4133b05,2021-11-07_02-22-38,1636251758,15.036020278930664,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.036020278930664,0,100,"15_alpha=0.8,episodes=3000,epsilon=0,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,3000,0.0,0.8,0,Q
6142c_00016,3.8366666666666664,0.006997346878051758,True,,,1,9fcf3c1dcbf4499fb70ee00b6cf779b3,2021-11-07_02-22-38,1636251758,0.006997346878051758,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.006997346878051758,0,1,"16_alpha=0.2,episodes=30,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.05,0.2,0,Q
6142c_00017,3.816666666666667,0.00703740119934082,True,,,1,319a7c2aaa5140789bdb67d0d6ec42ca,2021-11-07_02-22-39,1636251759,0.00703740119934082,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.00703740119934082,0,1,"17_alpha=0.4,episodes=30,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.05,0.4,0,Q
6142c_00018,3.993333333333333,0.006998538970947266,True,,,1,1500e72f7cfd41abb529572cf1c40548,2021-11-07_02-22-39,1636251759,0.006998538970947266,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.006998538970947266,0,1,"18_alpha=0.6,episodes=30,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.05,0.6,0,Q
6142c_00019,3.94,0.007042407989501953,True,,,1,65627c92dd624539856e798958fca16e,2021-11-07_02-22-39,1636251759,0.007042407989501953,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007042407989501953,0,1,"19_alpha=0.8,episodes=30,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.05,0.8,0,Q
6142c_00020,4.09,0.15399885177612305,True,,,10,7a4f3d81f7d544238a0484d34a95dc0c,2021-11-07_02-22-41,1636251761,1.5712001323699951,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5712001323699951,0,10,"20_alpha=0.2,episodes=300,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.05,0.2,0,Q
6142c_00021,4.126666666666667,0.14299821853637695,True,,,10,11d6f8a7750a450788f072555c92c47f,2021-11-07_02-22-43,1636251763,1.5429253578186035,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5429253578186035,0,10,"21_alpha=0.4,episodes=300,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.05,0.4,0,Q
6142c_00022,4.046666666666667,0.144134521484375,True,,,10,24dc928a19df4f9dadf12cec67ab3962,2021-11-07_02-22-44,1636251764,1.5919380187988281,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5919380187988281,0,10,"22_alpha=0.6,episodes=300,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.05,0.6,0,Q
6142c_00023,4.176666666666667,0.14400410652160645,True,,,10,a1e2a11580d1498881ab0552b1c05d53,2021-11-07_02-22-46,1636251766,1.5779321193695068,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5779321193695068,0,10,"23_alpha=0.8,episodes=300,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.05,0.8,0,Q
6142c_00024,4.093333333333334,0.14913678169250488,True,,,25,53dd27058e654019b16389f116d7d680,2021-11-07_02-22-50,1636251770,3.7876508235931396,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.7876508235931396,0,25,"24_alpha=0.2,episodes=750,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,750,0.05,0.2,0,Q
6142c_00025,4.14,0.14404892921447754,True,,,25,6a13c735f4a04a3784ded54911ca24c6,2021-11-07_02-22-54,1636251774,3.725288152694702,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.725288152694702,0,25,"25_alpha=0.4,episodes=750,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,750,0.05,0.4,0,Q
6142c_00026,4.216666666666667,0.14730119705200195,True,,,25,cdd29b45175e433c97f13c746f34964a,2021-11-07_02-22-58,1636251778,3.76066517829895,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.76066517829895,0,25,"26_alpha=0.6,episodes=750,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,750,0.05,0.6,0,Q
6142c_00027,4.16,0.14199519157409668,True,,,25,2ec75606d6014b1696951c319f24c3c9,2021-11-07_02-23-02,1636251782,3.7684426307678223,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.7684426307678223,0,25,"27_alpha=0.8,episodes=750,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,750,0.05,0.8,0,Q
6142c_00028,4.253333333333333,0.14204692840576172,True,,,100,e4e04311cc244a8c833ee4e62ec0e92d,2021-11-07_02-23-17,1636251797,14.984496593475342,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.984496593475342,0,100,"28_alpha=0.2,episodes=3000,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,3000,0.05,0.2,0,Q
6142c_00029,3.9766666666666666,0.14300155639648438,True,,,100,1517a29f0c2d4b5685c3a1869cc5a470,2021-11-07_02-23-32,1636251812,14.719265937805176,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.719265937805176,0,100,"29_alpha=0.4,episodes=3000,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,3000,0.05,0.4,0,Q
6142c_00030,4.236666666666666,0.14300107955932617,True,,,100,e5162c2de4f34e3da903eff552beda55,2021-11-07_02-23-47,1636251827,14.980556726455688,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.980556726455688,0,100,"30_alpha=0.6,episodes=3000,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,3000,0.05,0.6,0,Q
6142c_00031,4.343333333333334,0.14800095558166504,True,,,100,fca6fac2111f48eb8e7a305b0120e8a4,2021-11-07_02-24-02,1636251842,14.643137693405151,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.643137693405151,0,100,"31_alpha=0.8,episodes=3000,epsilon=0.05,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,3000,0.05,0.8,0,Q
6142c_00032,3.84,0.006002187728881836,True,,,1,3d3e913f70dc4e4e961835ee1fd10761,2021-11-07_02-24-02,1636251842,0.006002187728881836,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.006002187728881836,0,1,"32_alpha=0.2,episodes=30,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.1,0.2,0,Q
6142c_00033,3.8933333333333335,0.0069997310638427734,True,,,1,6a18d008b1054082be3ca67dfab3ad02,2021-11-07_02-24-02,1636251842,0.0069997310638427734,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.0069997310638427734,0,1,"33_alpha=0.4,episodes=30,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.1,0.4,0,Q
6142c_00034,3.87,0.0069997310638427734,True,,,1,84e5256cc1ed4bffa96d5c75007e6587,2021-11-07_02-24-02,1636251842,0.0069997310638427734,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.0069997310638427734,0,1,"34_alpha=0.6,episodes=30,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.1,0.6,0,Q
6142c_00035,3.8666666666666667,0.007002353668212891,True,,,1,038abcf2190540939f3833f7dbf90484,2021-11-07_02-24-03,1636251843,0.007002353668212891,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007002353668212891,0,1,"35_alpha=0.8,episodes=30,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.1,0.8,0,Q
6142c_00036,4.183333333333334,0.16889667510986328,True,,,10,c0a5009e705c4d56b9b6a21a82823237,2021-11-07_02-24-04,1636251844,1.594367504119873,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.594367504119873,0,10,"36_alpha=0.2,episodes=300,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.1,0.2,0,Q
6142c_00037,4.136666666666667,0.14500212669372559,True,,,10,7abfa90285b341a88e3cec0fb00ff2b2,2021-11-07_02-24-06,1636251846,1.5917797088623047,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5917797088623047,0,10,"37_alpha=0.4,episodes=300,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.1,0.4,0,Q
6142c_00038,4.02,0.14301037788391113,True,,,10,6a987f99d77541868dc6275d2891c565,2021-11-07_02-24-08,1636251848,1.5524671077728271,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5524671077728271,0,10,"38_alpha=0.6,episodes=300,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.1,0.6,0,Q
6142c_00039,4.2,0.14595580101013184,True,,,10,cb7a3d31c55c402ca7f80b682ae7c182,2021-11-07_02-24-10,1636251850,1.5662915706634521,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5662915706634521,0,10,"39_alpha=0.8,episodes=300,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.1,0.8,0,Q
6142c_00040,4.216666666666667,0.1450188159942627,True,,,25,cea667471d4745c7be84112e957ce092,2021-11-07_02-24-14,1636251854,3.777509927749634,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.777509927749634,0,25,"40_alpha=0.2,episodes=750,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,750,0.1,0.2,0,Q
6142c_00041,4.026666666666666,0.14774036407470703,True,,,25,1c521d8bf6a44308af4f65d057366039,2021-11-07_02-24-18,1636251858,3.7597570419311523,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.7597570419311523,0,25,"41_alpha=0.4,episodes=750,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,750,0.1,0.4,0,Q
6142c_00042,4.04,0.1445605754852295,True,,,25,5052a49f7ebe4a709bcffc570de600b3,2021-11-07_02-24-21,1636251861,3.7711644172668457,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.7711644172668457,0,25,"42_alpha=0.6,episodes=750,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,750,0.1,0.6,0,Q
6142c_00043,4.133333333333334,0.16899394989013672,True,,,25,32e47a1c8cec455790f4fca328ccb567,2021-11-07_02-24-25,1636251865,3.7480626106262207,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.7480626106262207,0,25,"43_alpha=0.8,episodes=750,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,750,0.1,0.8,0,Q
6142c_00044,3.953333333333333,0.15076160430908203,True,,,100,f0f076e1852441788979bcdc4e57b54a,2021-11-07_02-24-41,1636251881,15.214433431625366,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.214433431625366,0,100,"44_alpha=0.2,episodes=3000,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,3000,0.1,0.2,0,Q
6142c_00045,4.246666666666667,0.14674830436706543,True,,,100,2df28b97c6bd40c5974174f8d0de5b86,2021-11-07_02-24-56,1636251896,14.61849308013916,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.61849308013916,0,100,"45_alpha=0.4,episodes=3000,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,3000,0.1,0.4,0,Q
6142c_00046,4.196666666666666,0.14799261093139648,True,,,100,b12735bcbcfc4b47a232acc65d2b0307,2021-11-07_02-25-11,1636251911,15.117015361785889,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.117015361785889,0,100,"46_alpha=0.6,episodes=3000,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,3000,0.1,0.6,0,Q
6142c_00047,4.083333333333333,0.14298582077026367,True,,,100,e52d2c80c83d41708dd4062be7bd052e,2021-11-07_02-25-26,1636251926,14.76546859741211,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.76546859741211,0,100,"47_alpha=0.8,episodes=3000,epsilon=0.1,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,3000,0.1,0.8,0,Q
6142c_00048,3.8666666666666667,0.0069658756256103516,True,,,1,6f111e7d55054664bd417be90ab5fcf3,2021-11-07_02-25-26,1636251926,0.0069658756256103516,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.0069658756256103516,0,1,"48_alpha=0.2,episodes=30,epsilon=0.3,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.3,0.2,0,Q
6142c_00049,3.9066666666666667,0.009039163589477539,True,,,1,ee6fd4dbe096402cbc8e6b19b54825e1,2021-11-07_02-25-26,1636251926,0.009039163589477539,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.009039163589477539,0,1,"49_alpha=0.4,episodes=30,epsilon=0.3,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.3,0.4,0,Q
6142c_00050,3.8133333333333335,0.006999015808105469,True,,,1,05dacbdd8ee243528530b5ac11b2b126,2021-11-07_02-25-26,1636251926,0.006999015808105469,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.006999015808105469,0,1,"50_alpha=0.6,episodes=30,epsilon=0.3,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.3,0.6,0,Q
6142c_00051,3.88,0.005997657775878906,True,,,1,6379574ad37e49c5b161faf6fae57fd5,2021-11-07_02-25-27,1636251927,0.005997657775878906,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.005997657775878906,0,1,"51_alpha=0.8,episodes=30,epsilon=0.3,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,30,0.3,0.8,0,Q
6142c_00052,4.18,0.14404511451721191,True,,,10,f3cf3983409649ce9791dc52e5938943,2021-11-07_02-25-28,1636251928,1.6053264141082764,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.6053264141082764,0,10,"52_alpha=0.2,episodes=300,epsilon=0.3,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.3,0.2,0,Q
6142c_00053,4.183333333333334,0.14263129234313965,True,,,10,43031e768942438fb7942065a3ae02c5,2021-11-07_02-25-30,1636251930,1.587850570678711,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.587850570678711,0,10,"53_alpha=0.4,episodes=300,epsilon=0.3,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.3,0.4,0,Q
6142c_00054,4.14,0.14398765563964844,True,,,10,d2ebec8ea9ac47929cf7414d43ab1b08,2021-11-07_02-25-32,1636251932,1.5963325500488281,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5963325500488281,0,10,"54_alpha=0.6,episodes=300,epsilon=0.3,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.3,0.6,0,Q
6142c_00055,4.26,0.14304709434509277,True,,,10,39ffa072f9b847469e42ca51033c5520,2021-11-07_02-25-34,1636251934,1.589536190032959,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.589536190032959,0,10,"55_alpha=0.8,episodes=300,epsilon=0.3,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,300,0.3,0.8,0,Q
6142c_00056,4.08,0.14684033393859863,True,,,25,728f35d0e0364bfeb75567e76c8ae5bb,2021-11-07_02-25-38,1636251938,3.873958110809326,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.873958110809326,0,25,"56_alpha=0.2,episodes=750,epsilon=0.3,initial_q_value=0,version=Q",10,20,<built-in function max>,300,30,750,0.3,0.2,0,Q
